time,open,high,low,close,volume
2024-02-08 14:15:00,2023.05,2028.8,2022.84,2028.44,4001
2024-02-08 14:30:00,2028.44,2033.97,2028.42,2029.71,5904
2024-02-08 14:45:00,2029.71,2031.51,2027.75,2028.34,4484
2024-02-08 15:00:00,2028.37,2030.52,2027.69,2028.36,3966
2024-02-08 15:15:00,2028.36,2030.78,2027.62,2029.9,3101
2024-02-08 15:30:00,2029.95,2031.13,2029.23,2030.31,3396
2024-02-08 15:45:00,2030.31,2033.2,2030.2,2031.96,3429
2024-02-08 16:00:00,2031.96,2032.27,2029.77,2030.72,2666
2024-02-08 16:15:00,2030.72,2030.98,2029.2,2029.54,2418
2024-02-08 16:30:00,2029.54,2030.39,2027.73,2030.04,2161
2024-02-08 16:45:00,2030.04,2031.93,2029.36,2031.93,1668
2024-02-08 17:00:00,2031.93,2032.11,2030.33,2031.24,1791
2024-02-08 17:15:00,2031.17,2032.12,2031.17,2031.67,1067
2024-02-08 17:30:00,2031.67,2033.15,2031.34,2032.79,1511
2024-02-08 17:45:00,2032.78,2032.98,2031.44,2031.71,1802
2024-02-08 18:00:00,2031.71,2035.36,2031.14,2033.51,3215
2024-02-08 18:15:00,2033.48,2034.16,2032.65,2032.85,2056
2024-02-08 18:30:00,2032.85,2033.36,2031.43,2031.62,1876
2024-02-08 18:45:00,2031.62,2032.15,2031.2,2032.08,1370
2024-02-08 19:00:00,2032.08,2032.58,2031.4,2032.45,1223
2024-02-08 19:15:00,2032.45,2033.49,2032.45,2032.68,1192
2024-02-08 19:30:00,2032.68,2032.95,2031.44,2031.99,914
2024-02-08 19:45:00,2031.99,2032.76,2031.74,2032.59,753
2024-02-08 20:00:00,2032.59,2033.63,2032.59,2033.3,788
2024-02-08 20:15:00,2033.29,2033.46,2032.89,2033.16,779
2024-02-08 20:30:00,2033.17,2033.8,2033.15,2033.35,904
2024-02-08 20:45:00,2033.35,2033.46,2032.63,2032.97,759
2024-02-08 21:00:00,2032.97,2033.56,2032.97,2033.32,272
2024-02-08 21:15:00,2033.32,2034.0,2033.31,2033.75,163
2024-02-08 21:30:00,2033.75,2034.15,2033.75,2033.75,208
2024-02-08 21:45:00,2033.75,2034.54,2033.4,2034.27,271
2024-02-08 23:00:00,2034.11,2034.91,2034.11,2034.57,348
2024-02-08 23:15:00,2034.59,2034.67,2033.87,2033.97,165
2024-02-08 23:30:00,2033.97,2034.37,2033.9,2034.26,171
2024-02-08 23:45:00,2034.26,2034.46,2033.85,2034.25,236
2024-02-09 00:00:00,2034.25,2034.41,2033.66,2033.83,329
2024-02-09 00:15:00,2033.83,2034.33,2033.64,2033.77,238
2024-02-09 00:30:00,2033.77,2033.95,2032.91,2033.18,544
2024-02-09 00:45:00,2033.18,2033.45,2031.92,2032.04,607
2024-02-09 01:00:00,2032.04,2034.35,2032.04,2034.06,960
2024-02-09 01:15:00,2034.06,2034.82,2033.82,2034.17,746
2024-02-09 01:30:00,2034.17,2034.46,2033.82,2034.02,595
2024-02-09 01:45:00,2034.02,2035.05,2033.95,2034.25,733
2024-02-09 02:00:00,2034.25,2035.04,2034.04,2034.41,907
2024-02-09 02:15:00,2034.42,2035.15,2034.37,2034.6,702
2024-02-09 02:30:00,2034.6,2034.89,2034.38,2034.44,442
2024-02-09 02:45:00,2034.44,2034.71,2034.27,2034.38,499
2024-02-09 03:00:00,2034.38,2034.72,2034.19,2034.49,624
2024-02-09 03:15:00,2034.49,2034.81,2034.24,2034.47,457
2024-02-09 03:30:00,2034.47,2034.58,2034.16,2034.32,370
2024-02-09 03:45:00,2034.32,2034.42,2032.98,2033.59,574
2024-02-09 04:00:00,2033.59,2033.68,2032.36,2032.61,560
2024-02-09 04:15:00,2032.61,2033.57,2032.5,2033.3,455
2024-02-09 04:30:00,2033.3,2033.78,2033.09,2033.69,347
2024-02-09 04:45:00,2033.69,2033.72,2032.7,2032.78,370
2024-02-09 05:00:00,2032.74,2033.09,2032.62,2032.71,257
2024-02-09 05:15:00,2032.72,2032.9,2032.42,2032.9,350
2024-02-09 05:30:00,2032.9,2034.04,2032.89,2033.32,611
2024-02-09 05:45:00,2033.32,2033.34,2032.2,2032.9,545
2024-02-09 06:00:00,2032.9,2033.18,2032.33,2033.17,529
2024-02-09 06:15:00,2033.16,2033.23,2032.72,2033.21,506
2024-02-09 06:30:00,2033.21,2033.7,2033.14,2033.7,439
2024-02-09 06:45:00,2033.7,2034.41,2033.45,2033.9,507
2024-02-09 07:00:00,2033.9,2034.99,2033.14,2033.36,1197
2024-02-09 07:15:00,2033.36,2034.45,2033.31,2033.9,922
2024-02-09 07:30:00,2033.9,2034.04,2032.89,2033.62,1320
2024-02-09 07:45:00,2033.62,2033.95,2033.45,2033.61,1221
2024-02-09 08:00:00,2033.61,2034.15,2031.23,2031.25,2006
2024-02-09 08:15:00,2031.25,2032.83,2030.54,2032.82,1650
2024-02-09 08:30:00,2032.82,2033.22,2031.82,2032.44,1872
2024-02-09 08:45:00,2032.45,2032.63,2031.48,2032.4,1649
2024-02-09 09:00:00,2032.41,2032.75,2031.54,2031.62,1834
2024-02-09 09:15:00,2031.62,2032.58,2031.16,2032.43,1602
2024-02-09 09:30:00,2032.44,2033.6,2032.24,2032.57,1368
2024-02-09 09:45:00,2032.57,2032.58,2031.55,2031.58,1208
2024-02-09 10:00:00,2031.58,2032.22,2031.06,2031.42,1220
2024-02-09 10:15:00,2031.43,2033.15,2031.01,2033.05,1418
2024-02-09 10:30:00,2033.05,2033.07,2031.69,2031.98,1121
2024-02-09 10:45:00,2031.98,2032.9,2031.86,2032.82,1021
2024-02-09 11:00:00,2032.82,2033.03,2032.28,2032.78,1233
2024-02-09 11:15:00,2032.79,2033.56,2032.71,2032.94,1124
2024-02-09 11:30:00,2032.94,2033.52,2032.18,2032.26,1121
2024-02-09 11:45:00,2032.26,2032.49,2031.52,2031.57,1052
2024-02-09 12:00:00,2031.57,2032.19,2031.45,2031.87,1304
2024-02-09 12:15:00,2031.89,2032.0,2030.74,2031.07,1541
2024-02-09 12:30:00,2031.07,2031.28,2029.57,2030.18,2015
2024-02-09 12:45:00,2030.18,2030.18,2028.55,2028.8,1868
2024-02-09 13:00:00,2028.78,2028.88,2026.12,2026.53,2831
2024-02-09 13:15:00,2026.53,2027.51,2025.64,2027.02,3276
2024-02-09 13:30:00,2027.02,2037.22,2026.03,2029.34,8078
2024-02-09 13:45:00,2029.3,2029.78,2026.7,2027.07,5205
2024-02-09 14:00:00,2027.09,2030.63,2025.38,2029.6,4834
2024-02-09 14:15:00,2029.59,2029.6,2024.34,2024.89,4487
2024-02-09 14:30:00,2024.91,2026.34,2023.44,2025.17,5406
2024-02-09 14:45:00,2025.17,2025.59,2023.09,2025.28,4311
2024-02-09 15:00:00,2025.28,2027.26,2023.0,2025.75,4230
2024-02-09 15:15:00,2025.75,2026.05,2022.29,2023.48,3909
2024-02-09 15:30:00,2023.48,2025.12,2022.9,2023.58,2822
2024-02-09 15:45:00,2023.58,2023.6,2021.89,2022.51,2775
2024-02-09 16:00:00,2022.51,2022.59,2020.33,2021.24,2989
2024-02-09 16:15:00,2021.24,2023.89,2021.18,2022.14,2391
2024-02-09 16:30:00,2022.14,2022.21,2020.44,2020.71,1762
2024-02-09 16:45:00,2020.7,2022.1,2020.59,2021.63,1729
2024-02-09 17:00:00,2021.63,2023.66,2021.27,2023.36,1253
2024-02-09 17:15:00,2023.36,2023.55,2021.51,2022.15,1131
2024-02-09 17:30:00,2022.16,2024.2,2022.14,2023.81,1755
2024-02-09 17:45:00,2023.81,2024.74,2023.52,2024.63,1430
2024-02-09 18:00:00,2024.64,2026.36,2024.6,2025.08,1218
2024-02-09 18:15:00,2025.08,2025.56,2024.12,2024.31,1386
2024-02-09 18:30:00,2024.31,2024.5,2022.88,2022.97,1155
2024-02-09 18:45:00,2022.97,2024.24,2022.77,2023.74,736
2024-02-09 19:00:00,2023.74,2025.65,2023.38,2025.64,889
2024-02-09 19:15:00,2025.64,2026.16,2024.62,2025.1,1068
2024-02-09 19:30:00,2025.1,2025.32,2024.79,2025.02,752
2024-02-09 19:45:00,2025.02,2025.11,2024.31,2024.75,832
2024-02-09 20:00:00,2024.74,2025.42,2023.9,2025.32,859
2024-02-09 20:15:00,2025.3,2026.25,2025.28,2026.14,724
2024-02-09 20:30:00,2026.14,2026.14,2024.55,2024.63,649
